Bobo,Goudoubo,Mentao,Ouagadougou,Fassala,Mbera,Abala,Intikane,Mangaize,Niamey,Tabareybarey,Date
12800,16500,0,0,0,79700,2500,5800,7600,0,6700,2012-05-02 00:00:00
36100,16500,0,0,0,79700,2500,5800,7600,0,6700,2012-05-03 00:00:00
51100,16500,0,0,0,81300,2500,5800,7600,0,6700,2012-05-04 00:00:00
74800,16500,0,0,800,80500,2500,5800,7600,0,6700,2012-05-05 00:00:00
119200,16500,0,0,400,80900,2500,5800,7600,0,6700,2012-05-06 00:00:00
148300,16500,0,0,200,81100,2500,5800,7600,0,6700,2012-05-07 00:00:00
146300,16500,0,0,0,82700,2500,5800,7600,0,6700,2012-05-08 00:00:00
150100,16500,0,0,800,81900,2500,5800,7600,0,6700,2012-05-09 00:00:00
173200,16500,0,0,0,83500,2500,5800,7600,0,6700,2012-05-10 00:00:00
141500,16500,0,0,800,82700,2500,5800,7600,0,6700,2012-05-11 00:00:00
81800,16500,0,0,400,83100,2500,5800,7600,0,6700,2012-05-12 00:00:00
57000,16500,0,0,0,84700,2500,5800,7600,0,6700,2012-05-13 00:00:00
35800,16500,0,0,800,83900,2500,5800,7600,0,6700,2012-05-14 00:00:00
29700,16500,0,0,0,85500,2500,5800,7600,0,6700,2012-05-15 00:00:00
19000,16500,0,0,800,84700,2500,5800,7600,0,11700,2012-05-16 00:00:00
6800,18000,0,0,400,85100,2500,5800,7600,0,11000,2012-05-17 00:00:00
6400,21200,0,0,0,86700,2500,5800,7600,0,6700,2012-05-18 00:00:00
3800,21200,0,0,800,85900,2500,5800,7600,0,6700,2012-05-19 00:00:00
3000,21200,0,0,400,86300,2500,5800,7600,0,6700,2012-05-20 00:00:00
3000,21200,0,0,0,87900,2500,5800,7600,0,6700,2012-05-21 00:00:00
3000,21200,0,0,800,87100,2500,5800,7600,0,6700,2012-05-22 00:00:00
1700,21200,0,0,0,88700,2500,5800,7600,0,6700,2012-05-23 00:00:00
0,21200,0,0,800,87900,2500,5800,7600,0,6700,2012-05-24 00:00:00
0,21200,0,0,400,88300,2500,5800,7600,0,6700,2012-05-25 00:00:00
0,21200,0,0,0,89900,2500,5800,7600,0,6700,2012-05-26 00:00:00
0,21200,0,0,800,89100,2500,5800,7600,0,6700,2012-05-27 00:00:00
0,21200,0,0,400,89500,2500,5800,7600,0,6700,2012-05-28 00:00:00
0,21200,0,0,200,89700,2500,5800,7600,0,6700,2012-05-29 00:00:00
0,21200,0,0,0,91300,2500,5800,7600,0,6700,2012-05-30 00:00:00
0,21200,0,0,800,90500,2500,5800,7600,0,6700,2012-05-31 00:00:00
0,21200,0,0,400,90900,2500,5800,7600,0,6700,2012-06-01 00:00:00
0,21200,0,0,200,91100,2500,5800,7600,0,6700,2012-06-02 00:00:00
0,21200,0,0,100,91200,2500,5800,7600,0,6700,2012-06-03 00:00:00
0,21200,0,0,0,91300,2500,5800,7600,0,6700,2012-06-04 00:00:00
0,21200,0,0,0,91300,2500,5800,7600,0,6700,2012-06-05 00:00:00
0,21200,0,0,0,91300,2500,5800,7600,0,6700,2012-06-06 00:00:00
0,21200,0,0,0,92900,2500,5800,7600,0,6700,2012-06-07 00:00:00
0,21200,0,0,800,92100,2500,5800,7600,0,6700,2012-06-08 00:00:00
0,21200,0,0,400,92500,2500,5800,7600,0,6700,2012-06-09 00:00:00
0,21200,0,0,200,92700,2500,5800,7600,0,6700,2012-06-10 00:00:00
0,21200,0,0,100,92800,2500,5800,7600,0,6700,2012-06-11 00:00:00
0,21200,0,0,0,94400,2500,5800,7600,0,6700,2012-06-12 00:00:00
0,21200,0,0,800,93600,2500,5800,7600,0,6700,2012-06-13 00:00:00
0,21200,0,0,400,94000,2500,5800,7600,0,6700,2012-06-14 00:00:00
0,21200,0,0,0,95600,2500,5800,7600,0,6700,2012-06-15 00:00:00
0,21200,0,0,800,94800,2500,5800,7600,0,11100,2012-06-16 00:00:00
0,24900,0,0,0,96400,2500,5800,8300,0,6700,2012-06-17 00:00:00
0,24900,0,0,800,95600,2500,5800,8300,0,6700,2012-06-18 00:00:00
0,24900,0,0,400,96000,2500,5800,8300,0,6700,2012-06-19 00:00:00
0,24900,0,0,0,97600,2500,5800,8300,0,6700,2012-06-20 00:00:00
0,24900,0,0,800,96800,2500,5800,8300,0,6700,2012-06-21 00:00:00
0,24900,0,0,400,97200,2500,5800,8300,0,6700,2012-06-22 00:00:00
0,24900,0,0,0,98800,2500,5800,8300,0,6700,2012-06-23 00:00:00
0,24900,0,0,800,98000,2500,5800,8300,0,6700,2012-06-24 00:00:00
0,24900,0,0,400,98400,2500,5800,8300,0,6700,2012-06-25 00:00:00
0,24900,0,0,0,100000,2500,5800,8300,0,11900,2012-06-26 00:00:00
0,24900,0,0,800,99200,2500,5800,8300,0,25500,2012-06-27 00:00:00
0,28200,0,0,400,99600,2500,5800,10500,0,36900,2012-06-28 00:00:00
0,37700,0,0,0,101200,2500,5800,10500,0,21600,2012-06-29 00:00:00
0,45400,0,0,800,100400,2500,5800,11500,0,12500,2012-06-30 00:00:00
0,45800,0,0,400,100800,2500,5800,11500,0,13800,2012-07-01 00:00:00
0,46000,0,0,0,102400,2500,5800,11500,0,14600,2012-07-02 00:00:00
0,47300,0,0,800,101600,2500,5800,11500,0,14600,2012-07-03 00:00:00
0,46500,0,0,400,102000,2500,5800,11500,0,14700,2012-07-04 00:00:00
0,46300,0,0,200,102200,2500,5800,11500,0,15500,2012-07-05 00:00:00
0,46500,0,0,100,102300,2500,5800,11500,0,15500,2012-07-06 00:00:00
0,49900,0,0,0,102400,2500,5800,11500,0,14700,2012-07-07 00:00:00
0,49000,0,0,0,104000,2500,5800,11500,0,15600,2012-07-08 00:00:00
0,50600,0,0,800,103200,2500,5800,12800,0,12700,2012-07-09 00:00:00
0,50600,0,0,400,103600,2500,5800,12800,0,12700,2012-07-10 00:00:00
0,50500,0,0,200,103800,2500,5800,12800,0,12800,2012-07-11 00:00:00
0,50500,0,0,100,103900,2500,5800,12800,0,12800,2012-07-12 00:00:00
0,51200,0,0,0,104000,2500,5800,12800,0,12800,2012-07-13 00:00:00
0,51300,0,0,0,104000,2500,5900,12800,0,12700,2012-07-14 00:00:00
0,51300,0,0,0,104000,2500,5900,12800,0,12700,2012-07-15 00:00:00
0,52200,0,0,0,104000,2500,5900,12800,0,11800,2012-07-16 00:00:00
0,52100,0,0,0,104000,2500,5900,12800,0,11900,2012-07-17 00:00:00
0,51200,0,0,0,105600,2500,5900,12800,0,12800,2012-07-18 00:00:00
0,51200,0,0,800,104800,2500,5900,12800,0,12800,2012-07-19 00:00:00
0,52100,0,0,400,105200,2500,5900,12800,0,11900,2012-07-20 00:00:00
0,51200,0,0,200,105400,2500,5900,12800,0,12800,2012-07-21 00:00:00
0,51200,0,0,100,105500,2500,5900,12800,0,12800,2012-07-22 00:00:00
0,51200,0,0,0,107100,2500,5900,12800,0,12800,2012-07-23 00:00:00
0,52200,0,0,800,106300,2500,5900,12800,0,11800,2012-07-24 00:00:00
0,52100,0,0,0,107900,2500,5900,12800,0,11900,2012-07-25 00:00:00
0,51200,0,0,800,107100,2500,5900,12800,0,12800,2012-07-26 00:00:00
0,51300,0,0,400,107500,2500,5900,12800,0,12700,2012-07-27 00:00:00
0,52100,0,0,200,107700,2500,5900,12800,0,11900,2012-07-28 00:00:00
0,51200,0,0,100,107800,2500,5900,12800,0,12800,2012-07-29 00:00:00
0,51200,0,0,0,109400,2500,5900,12800,0,12800,2012-07-30 00:00:00
0,51200,0,0,800,108600,2500,5900,12800,0,12800,2012-07-31 00:00:00
0,51300,0,0,400,109000,2500,5900,12800,0,12700,2012-08-01 00:00:00
0,51200,0,0,200,109200,2500,5900,12800,0,12800,2012-08-02 00:00:00
0,51200,0,0,0,110800,2500,5900,12800,0,12800,2012-08-03 00:00:00
0,52200,0,0,800,110000,2500,5900,12800,0,11800,2012-08-04 00:00:00
0,52200,0,0,400,110400,2500,5900,12800,0,11800,2012-08-05 00:00:00
0,51300,0,0,200,110600,2500,5900,12800,0,12700,2012-08-06 00:00:00
0,51300,0,0,100,110700,2500,5900,12800,0,12700,2012-08-07 00:00:00
0,52200,0,0,0,110800,2500,5900,12800,0,11800,2012-08-08 00:00:00
0,52200,0,0,0,112400,2500,5900,12800,0,11800,2012-08-09 00:00:00
0,51200,0,0,800,111600,2500,5900,12800,0,12800,2012-08-10 00:00:00
0,51200,0,0,400,112000,2500,5900,12800,0,12800,2012-08-11 00:00:00
0,51300,0,0,0,113600,2500,5900,12800,0,12700,2012-08-12 00:00:00
0,51200,0,0,800,112800,2500,5900,12800,0,12800,2012-08-13 00:00:00
0,51200,0,0,0,114400,2500,5900,12800,0,12800,2012-08-14 00:00:00
0,52100,0,0,800,113600,2500,5900,12800,0,11900,2012-08-15 00:00:00
0,52200,0,0,400,114000,2500,5900,12800,0,11800,2012-08-16 00:00:00
0,51300,0,0,0,115600,2500,5900,12800,0,12700,2012-08-17 00:00:00
0,51200,0,0,800,114800,2500,5900,12800,0,12800,2012-08-18 00:00:00
0,52100,0,0,400,115200,2500,5900,12800,0,11900,2012-08-19 00:00:00
0,52200,0,0,200,115400,2500,5900,12800,0,11800,2012-08-20 00:00:00
0,51300,0,0,0,117000,2500,5900,12800,0,12700,2012-08-21 00:00:00
0,51200,0,0,800,116200,2500,5900,12800,0,12800,2012-08-22 00:00:00
0,52100,0,0,0,117800,2500,5900,12800,0,11900,2012-08-23 00:00:00
0,52100,0,0,800,117000,2500,5900,12800,0,11900,2012-08-24 00:00:00
0,51200,0,0,400,117400,2500,5900,12800,0,12800,2012-08-25 00:00:00
0,52100,0,0,200,117600,2500,5900,12800,0,11900,2012-08-26 00:00:00
0,52100,0,0,100,117700,2500,5900,12800,0,11900,2012-08-27 00:00:00
0,52200,0,0,0,119300,2500,5900,12800,0,11800,2012-08-28 00:00:00
0,51300,0,0,800,118500,2500,5900,12800,0,12700,2012-08-29 00:00:00
0,52200,0,0,400,118900,2500,5900,12800,0,11800,2012-08-30 00:00:00
0,52100,0,0,200,119100,2500,5900,12800,0,11900,2012-08-31 00:00:00
0,51300,0,0,100,119200,2500,5900,12800,0,12700,2012-09-01 00:00:00
0,51200,0,0,0,120800,2500,5900,12800,0,12800,2012-09-02 00:00:00
0,52100,0,0,800,120000,2500,5900,12800,0,11900,2012-09-03 00:00:00
0,52100,0,0,0,121600,2500,5900,12800,0,11900,2012-09-04 00:00:00
0,52100,0,0,800,120800,2500,5900,12800,0,11900,2012-09-05 00:00:00
0,51300,0,0,0,122400,2500,5900,12800,0,12700,2012-09-06 00:00:00
0,52100,0,0,800,121600,2500,5900,12800,0,11900,2012-09-07 00:00:00
0,52100,0,0,400,122000,2500,5900,12800,0,11900,2012-09-08 00:00:00
0,51200,0,0,0,123600,2500,5900,12800,0,12800,2012-09-09 00:00:00
0,51300,0,0,800,122800,2500,5900,12800,0,12700,2012-09-10 00:00:00
0,52200,0,0,400,123200,2500,5900,12800,0,11800,2012-09-11 00:00:00
0,52200,0,0,0,124800,2500,5900,12800,0,11800,2012-09-12 00:00:00
0,52100,0,0,800,124000,2500,5900,12800,0,11900,2012-09-13 00:00:00
0,51300,0,0,400,124400,2500,5900,12800,0,12700,2012-09-14 00:00:00
0,51300,0,0,200,124600,2500,5900,12800,0,15200,2012-09-15 00:00:00
0,52200,0,0,0,126200,2500,5900,12800,0,14300,2012-09-16 00:00:00
0,54200,0,0,800,125400,2500,5900,12800,0,12300,2012-09-17 00:00:00
0,53300,0,0,400,125800,2500,5900,12800,0,13200,2012-09-18 00:00:00
0,53200,0,0,200,126000,2500,5900,12800,0,12300,2012-09-19 00:00:00
0,52400,0,0,100,126100,2500,5900,12800,0,13100,2012-09-20 00:00:00
0,52400,0,0,0,127700,2500,5900,12800,0,13100,2012-09-21 00:00:00
0,53400,0,0,800,126900,2500,5900,12800,0,13100,2012-09-22 00:00:00
0,53400,0,0,400,127300,2500,5900,12800,0,13100,2012-09-23 00:00:00
0,54600,0,0,200,127500,2500,5900,12800,0,11900,2012-09-24 00:00:00
0,54700,0,0,100,127600,2500,5900,12800,0,11800,2012-09-25 00:00:00
0,53400,0,0,0,129200,2500,5900,12800,0,12700,2012-09-26 00:00:00
0,53300,0,0,800,128400,2500,5900,12800,0,12800,2012-09-27 00:00:00
0,54600,0,0,400,128800,2500,5900,12800,0,11900,2012-09-28 00:00:00
0,53800,0,0,200,129000,2500,5900,12800,0,12700,2012-09-29 00:00:00
0,53800,0,0,0,130600,2500,5900,12800,0,12700,2012-09-30 00:00:00
0,53700,0,0,800,129800,2500,5900,12800,0,12800,2012-10-01 00:00:00
0,54600,0,0,400,130200,2500,5900,12800,0,11900,2012-10-02 00:00:00
0,53700,0,0,0,131800,2500,5900,12800,0,12800,2012-10-03 00:00:00
0,53800,0,0,800,131000,2500,5900,12800,0,12700,2012-10-04 00:00:00
0,53700,0,0,400,131400,2500,5900,12800,0,12800,2012-10-05 00:00:00
0,54600,0,0,0,133000,2500,5900,12800,0,11900,2012-10-06 00:00:00
0,54700,0,0,800,132200,2500,5900,12800,0,11800,2012-10-07 00:00:00
0,54600,0,0,400,132600,2500,5900,12800,0,11900,2012-10-08 00:00:00
0,54700,0,0,200,132800,2500,5900,12800,0,11800,2012-10-09 00:00:00
0,53800,0,0,0,134400,2500,5900,12800,0,12700,2012-10-10 00:00:00
0,53700,0,0,800,133600,2500,5900,12800,0,12800,2012-10-11 00:00:00
0,54600,0,0,0,135200,2500,5900,12800,0,11900,2012-10-12 00:00:00
0,54700,0,0,800,134400,2500,5900,12800,0,11800,2012-10-13 00:00:00
0,53800,0,0,400,134800,2500,5900,12800,0,12700,2012-10-14 00:00:00
0,53800,0,0,0,136400,2500,5900,12800,0,12700,2012-10-15 00:00:00
0,54600,0,0,800,135600,2500,5900,12800,0,11900,2012-10-16 00:00:00
0,54600,0,0,0,137200,2500,5900,12800,0,11900,2012-10-17 00:00:00
0,54600,0,0,800,136400,2500,5900,12800,0,11900,2012-10-18 00:00:00
0,53800,0,0,400,136800,2500,5900,12800,0,12700,2012-10-19 00:00:00
0,53800,0,0,200,137000,2500,5900,12800,0,12700,2012-10-20 00:00:00
0,53700,0,0,0,138600,2500,5900,12800,0,12800,2012-10-21 00:00:00
0,54600,0,0,800,137800,2500,5900,12800,0,11900,2012-10-22 00:00:00
0,54700,0,0,0,139400,2500,5900,12800,0,11800,2012-10-23 00:00:00
0,54700,0,0,800,138600,2500,5900,12800,0,11800,2012-10-24 00:00:00
0,54600,0,0,400,139000,2500,5900,12800,0,11900,2012-10-25 00:00:00
0,54600,0,0,0,140600,2500,5900,12800,0,11900,2012-10-26 00:00:00
0,54600,0,0,800,139800,2500,5900,12800,0,11900,2012-10-27 00:00:00
0,54700,0,0,400,140200,2500,5900,12800,0,11800,2012-10-28 00:00:00
0,53800,0,0,0,141800,2500,5900,12800,0,12700,2012-10-29 00:00:00
0,53800,0,0,800,141000,2500,5900,12800,0,12700,2012-10-30 00:00:00
0,53800,0,0,400,141400,2500,5900,12800,0,12700,2012-10-31 00:00:00
0,53800,0,0,0,143000,2500,5900,12800,0,12700,2012-11-01 00:00:00
0,54600,0,0,800,142200,2500,5900,12800,0,11900,2012-11-02 00:00:00
0,54600,0,0,0,143800,2500,5900,12800,0,11900,2012-11-03 00:00:00
0,54700,0,0,800,143000,2500,5900,12800,0,11800,2012-11-04 00:00:00
0,53800,0,0,400,143400,2500,5900,12800,0,12700,2012-11-05 00:00:00
0,54700,0,0,200,143600,2500,5900,12800,0,11800,2012-11-06 00:00:00
0,54600,0,0,0,145200,2500,5900,12800,0,11900,2012-11-07 00:00:00
0,53700,0,0,800,144400,2500,5900,12800,0,12800,2012-11-08 00:00:00
0,53800,0,0,400,144800,2500,5900,12800,0,12700,2012-11-09 00:00:00
0,54700,0,0,0,146400,2500,5900,12800,0,11800,2012-11-10 00:00:00
0,54600,0,0,800,145600,2500,5900,12800,0,11900,2012-11-11 00:00:00
0,54600,0,0,0,147200,2500,5900,12800,0,11900,2012-11-12 00:00:00
0,54600,0,0,800,146400,2500,5900,12800,0,11900,2012-11-13 00:00:00
0,53700,0,0,400,146800,2500,5900,12800,0,12800,2012-11-14 00:00:00
0,53800,0,0,200,147000,2500,6000,12800,0,12700,2012-11-15 00:00:00
0,53800,0,0,100,147100,2500,6000,12800,0,12700,2012-11-16 00:00:00
0,53700,0,0,0,148700,2500,6000,12800,0,12800,2012-11-17 00:00:00
0,53700,0,0,800,147900,2500,6000,12800,0,12800,2012-11-18 00:00:00
0,53700,0,0,400,148300,2500,6000,12800,0,12800,2012-11-19 00:00:00
0,53700,0,0,0,149900,2500,6000,12800,0,12800,2012-11-20 00:00:00
0,53800,0,0,800,149100,2500,6000,12800,0,12700,2012-11-21 00:00:00
0,53700,0,0,0,150700,2500,6000,12800,0,12800,2012-11-22 00:00:00
0,54600,0,0,800,149900,2500,6000,12800,0,11900,2012-11-23 00:00:00
0,54700,0,0,400,150300,2500,6000,12800,0,11800,2012-11-24 00:00:00
0,53800,0,0,200,150500,2500,6000,12800,0,12700,2012-11-25 00:00:00
0,53700,0,0,100,150600,2500,6000,12800,0,12800,2012-11-26 00:00:00
0,54600,0,0,0,152200,2500,6000,12800,0,11900,2012-11-27 00:00:00
0,54600,0,0,800,151400,2500,6000,12800,0,11900,2012-11-28 00:00:00
0,53700,0,0,400,151800,2500,6000,12800,0,12800,2012-11-29 00:00:00
0,53800,0,0,0,153400,2500,6000,12800,0,12700,2012-11-30 00:00:00
0,53800,0,0,800,152600,2500,6000,12800,0,12700,2012-12-01 00:00:00
0,54600,0,0,400,153000,2500,6000,12800,0,11900,2012-12-02 00:00:00
0,54600,0,0,200,153200,2500,6000,12800,0,11900,2012-12-03 00:00:00
0,53800,0,0,0,154800,2500,6000,12800,0,12700,2012-12-04 00:00:00
0,53800,0,0,800,154000,2500,6000,12800,0,12700,2012-12-05 00:00:00
