Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,111400,0,95500,3152500,1,2012-04-05 00:00:00
100,110000,0,96900,3152900,1,2012-04-06 00:00:00
100,116500,0,97800,3145900,1,2012-04-07 00:00:00
100,114400,0,99900,3146300,1,2012-04-08 00:00:00
100,111200,0,103100,3146700,1,2012-04-09 00:00:00
100,111200,0,103100,3147100,1,2012-04-10 00:00:00
100,110500,0,103800,3147500,1,2012-04-11 00:00:00
100,110000,0,104300,3147900,1,2012-04-12 00:00:00
100,110000,0,104300,3148300,1,2012-04-13 00:00:00
100,110100,0,104300,3148600,1,2012-04-14 00:00:00
100,110100,0,104300,3149000,1,2012-04-15 00:00:00
100,110100,0,104300,3149400,1,2012-04-16 00:00:00
100,110100,0,104300,3149800,1,2012-04-17 00:00:00
100,110100,0,104300,3150200,1,2012-04-18 00:00:00
100,110200,0,104300,3150500,1,2012-04-19 00:00:00
100,110200,0,104300,3150900,1,2012-04-20 00:00:00
100,110200,0,104300,3151300,1,2012-04-21 00:00:00
100,110200,0,104300,3151700,1,2012-04-22 00:00:00
100,110200,0,104300,3152100,1,2012-04-23 00:00:00
100,110200,0,104300,3152500,1,2012-04-24 00:00:00
100,110200,0,104300,3152900,1,2012-04-25 00:00:00
100,110200,0,104300,3153300,1,2012-04-26 00:00:00
100,110200,0,104300,3153700,1,2012-04-27 00:00:00
100,110200,0,104300,3154100,1,2012-04-28 00:00:00
100,110200,0,104300,3154500,1,2012-04-29 00:00:00
100,2072200,0,104300,1192900,1,2012-04-30 00:00:00
100,2072300,0,104300,1193100,2,2012-05-01 00:00:00
100,2072800,0,104300,1193000,2,2012-05-02 00:00:00
100,2073000,0,104300,1193200,2,2012-05-03 00:00:00
100,2073200,0,104300,1193300,3,2012-05-04 00:00:00
100,2071400,0,106300,1193500,3,2012-05-05 00:00:00
100,2056400,0,121400,1193800,3,2012-05-06 00:00:00
100,2031300,0,146700,1194000,3,2012-05-07 00:00:00
100,1977200,2400,198600,1194200,3,2012-05-08 00:00:00
100,1925600,3900,249200,1194100,3,2012-05-09 00:00:00
100,1864800,3900,310300,1194200,3,2012-05-10 00:00:00
100,1800900,3900,374300,1194500,3,2012-05-11 00:00:00
100,1714000,4700,460700,1194600,3,2012-05-12 00:00:00
100,1679400,4700,495500,1194800,3,2012-05-13 00:00:00
100,1647300,4700,527700,1195100,3,2012-05-14 00:00:00
