Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1388000,74500,725900,1187300,2,2012-05-16 00:00:00
100,1371300,81600,735800,1187400,2,2012-05-17 00:00:00
100,1350700,79800,758400,1187500,3,2012-05-18 00:00:00
100,1340900,84400,763900,1187600,3,2012-05-19 00:00:00
100,1330400,88400,770400,1188000,3,2012-05-20 00:00:00
100,1322500,81500,785700,1187900,3,2012-05-21 00:00:00
100,1314300,82800,792800,1188100,3,2012-05-22 00:00:00
100,1310700,92200,787200,1188300,3,2012-05-23 00:00:00
100,1304900,99000,786600,1188300,3,2012-05-24 00:00:00
100,1302000,95300,793600,1188300,3,2012-05-25 00:00:00
100,1298900,94700,797400,1188600,3,2012-05-26 00:00:00
100,1298300,88200,804800,1188700,3,2012-05-27 00:00:00
100,1298000,86000,807500,1188900,3,2012-05-28 00:00:00
100,1291300,86400,814200,1188900,3,2012-05-29 00:00:00
100,1289400,84700,817800,1189300,3,2012-05-30 00:00:00
100,1289800,87300,815200,1189300,3,2012-05-31 00:00:00
100,1288900,89600,814000,1189500,3,2012-06-01 00:00:00
100,1285000,90700,817000,1189700,3,2012-06-02 00:00:00
100,1282600,97300,813300,1189600,3,2012-06-03 00:00:00
100,1282000,101400,809900,1189900,3,2012-06-04 00:00:00
100,1281100,100700,811600,1190200,3,2012-06-05 00:00:00
100,1278400,98300,817000,1190300,3,2012-06-06 00:00:00
100,1278700,102800,812500,1190400,3,2012-06-07 00:00:00
100,1278900,100700,814600,1190600,3,2012-06-08 00:00:00
100,1276300,106600,811600,1190700,3,2012-06-09 00:00:00
100,1275800,102500,816500,1190800,3,2012-06-10 00:00:00
100,1274400,101000,819600,1191000,3,2012-06-11 00:00:00
100,1273600,110100,811600,1191100,3,2012-06-12 00:00:00
100,1273900,103600,818200,1191100,3,2012-06-13 00:00:00
100,1274000,101600,820200,1191400,3,2012-06-14 00:00:00
100,1276900,98600,825000,1187100,3,2012-06-15 00:00:00
100,1276500,91800,832600,1187100,3,2012-06-16 00:00:00
100,1275900,98800,826400,1187300,3,2012-06-17 00:00:00
100,1276000,114900,810300,1187600,3,2012-06-18 00:00:00
100,1271000,115100,815600,1187500,3,2012-06-19 00:00:00
100,1271300,107800,822900,1187600,3,2012-06-20 00:00:00
100,1271600,108600,822100,1187700,3,2012-06-21 00:00:00
100,1271600,112500,818400,1187900,3,2012-06-22 00:00:00
100,1270500,107500,824600,1188200,3,2012-06-23 00:00:00
100,1270700,100200,831900,1188400,3,2012-06-24 00:00:00
100,1276400,105500,827700,1182000,3,2012-06-25 00:00:00
100,1295500,107500,826500,1162500,3,2012-06-26 00:00:00
100,1318700,106500,827500,1139700,3,2012-06-27 00:00:00
100,1319000,111800,822200,1139800,3,2012-06-28 00:00:00
100,1317700,113800,821900,1139800,3,2012-06-29 00:00:00
100,1311300,115700,826800,1139800,3,2012-06-30 00:00:00
100,1301600,122100,830200,1140100,3,2012-07-01 00:00:00
100,1293300,117500,843400,1140200,3,2012-07-02 00:00:00
100,1284800,122200,847400,1140400,3,2012-07-03 00:00:00
100,1283200,124400,847300,1140300,3,2012-07-04 00:00:00
100,1281700,118600,855000,1140300,3,2012-07-05 00:00:00
100,1281900,120300,853500,1140300,3,2012-07-06 00:00:00
100,1282000,123300,850500,1140600,3,2012-07-07 00:00:00
100,1282300,135700,838100,1140700,3,2012-07-08 00:00:00
100,1282400,139100,834700,1141000,3,2012-07-09 00:00:00
100,1281000,138800,836600,1141200,3,2012-07-10 00:00:00
100,1281200,135900,839500,1141400,3,2012-07-11 00:00:00
100,1280600,132300,843900,1141600,3,2012-07-12 00:00:00
100,1280300,138600,838200,1141700,3,2012-07-13 00:00:00
100,1280500,141800,835000,1141900,3,2012-07-14 00:00:00
100,1280100,131200,846200,1142100,3,2012-07-15 00:00:00
100,1280200,137600,839800,1142400,3,2012-07-16 00:00:00
100,1279500,140900,837600,1142400,3,2012-07-17 00:00:00
100,1279300,142500,836500,1142500,3,2012-07-18 00:00:00
100,1279700,138300,840700,1142500,3,2012-07-19 00:00:00
100,1279800,138000,841100,1142700,3,2012-07-20 00:00:00
100,1280000,141600,837500,1142900,3,2012-07-21 00:00:00
100,1280500,136400,842700,1142800,3,2012-07-22 00:00:00
100,1280800,138600,840500,1142900,3,2012-07-23 00:00:00
100,1281000,146700,832400,1143100,3,2012-07-24 00:00:00
100,1281500,146000,833100,1143000,3,2012-07-25 00:00:00
100,1281600,152700,826400,1143300,3,2012-07-26 00:00:00
100,1281100,146700,833100,1143500,3,2012-07-27 00:00:00
100,1281300,151900,827900,1143700,3,2012-07-28 00:00:00
100,1281400,149700,830100,1144000,3,2012-07-29 00:00:00
100,1281000,140400,840000,1144200,3,2012-07-30 00:00:00
100,1281100,138900,841500,1144500,3,2012-07-31 00:00:00
100,1280600,148400,833000,1144400,3,2012-08-01 00:00:00
100,1280900,143800,837600,1144500,3,2012-08-02 00:00:00
100,1281100,139800,841600,1144700,3,2012-08-03 00:00:00
100,1281400,137800,843600,1144800,3,2012-08-04 00:00:00
100,1281700,139200,842200,1144900,3,2012-08-05 00:00:00
100,1282100,136400,845000,1144900,3,2012-08-06 00:00:00
100,1282300,135900,845500,1145100,3,2012-08-07 00:00:00
100,1282400,134500,846900,1145400,3,2012-08-08 00:00:00
100,1282700,137900,843500,1145500,3,2012-08-09 00:00:00
100,1283000,140100,841300,1145600,3,2012-08-10 00:00:00
100,1283200,138600,842800,1145800,3,2012-08-11 00:00:00
