Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
0,1293900,202200,779700,1103700,1,2012-07-13 00:00:00
0,1293900,207300,774600,1104000,1,2012-07-14 00:00:00
0,1293900,209400,772500,1104300,1,2012-07-15 00:00:00
0,1294500,214500,767400,1104000,1,2012-07-16 00:00:00
0,1294500,214500,767400,1104300,1,2012-07-17 00:00:00
0,1294800,208200,773700,1104300,1,2012-07-18 00:00:00
0,1295100,209700,772200,1104300,1,2012-07-19 00:00:00
0,1295100,204900,777000,1104600,1,2012-07-20 00:00:00
0,1295700,204600,777300,1104300,1,2012-07-21 00:00:00
0,1296000,201000,780900,1104300,1,2012-07-22 00:00:00
0,1295700,196500,785400,1104900,1,2012-07-23 00:00:00
0,1296300,197700,784200,1104600,1,2012-07-24 00:00:00
0,1296300,202200,779700,1104900,1,2012-07-25 00:00:00
0,1296300,204600,777300,1105200,1,2012-07-26 00:00:00
0,1296300,204600,777300,1105500,1,2012-07-27 00:00:00
0,1296300,206400,775500,1105800,1,2012-07-28 00:00:00
0,1296300,206400,775500,1106100,1,2012-07-29 00:00:00
0,1296600,206400,775500,1106100,1,2012-07-30 00:00:00
0,1295100,212700,770700,1106400,1,2012-07-31 00:00:00
0,1295100,212700,770700,1106700,1,2012-08-01 00:00:00
0,1295100,215700,767700,1107000,1,2012-08-02 00:00:00
0,1295400,219300,764100,1107000,1,2012-08-03 00:00:00
0,1295700,219300,764100,1107000,1,2012-08-04 00:00:00
0,1296000,217200,766200,1107000,1,2012-08-05 00:00:00
0,1296000,215700,767700,1107300,1,2012-08-06 00:00:00
0,1296600,215700,767700,1107000,1,2012-08-07 00:00:00
0,1296900,215700,767700,1107000,1,2012-08-08 00:00:00
0,1297200,215700,767700,1107000,1,2012-08-09 00:00:00
0,1297500,213000,770400,1107000,1,2012-08-10 00:00:00
0,1297200,213000,770400,1107600,1,2012-08-11 00:00:00
0,1297500,215700,767700,1107600,1,2012-08-12 00:00:00
0,1297800,215700,767700,1107600,1,2012-08-13 00:00:00
0,1298100,215700,767700,1107600,1,2012-08-14 00:00:00
0,1298100,215700,767700,1107900,1,2012-08-15 00:00:00
0,1298400,215700,767700,1107900,1,2012-08-16 00:00:00
0,1298700,215700,767700,1107900,1,2012-08-17 00:00:00
0,1299000,215700,767700,1107900,1,2012-08-18 00:00:00
0,1298700,215700,767700,1108500,1,2012-08-19 00:00:00
0,1299300,212700,770700,1108200,1,2012-08-20 00:00:00
0,1299600,212700,770700,1108200,1,2012-08-21 00:00:00
0,1299600,212700,770700,1108500,1,2012-08-22 00:00:00
0,1300200,212700,770700,1108200,1,2012-08-23 00:00:00
0,1300200,212700,770700,1108500,1,2012-08-24 00:00:00
0,1300500,212700,770700,1108500,1,2012-08-25 00:00:00
0,1300800,212700,770700,1108500,1,2012-08-26 00:00:00
0,1300800,212700,770700,1108800,1,2012-08-27 00:00:00
0,1300500,212700,770700,1109400,1,2012-08-28 00:00:00
0,1301100,212700,770700,1109100,1,2012-08-29 00:00:00
0,1301400,212700,770700,1109100,1,2012-08-30 00:00:00
0,1301400,212700,770700,1109400,1,2012-08-31 00:00:00
0,1301700,215700,767700,1109400,1,2012-09-01 00:00:00
0,1302000,215700,767700,1109400,1,2012-09-02 00:00:00
0,1302300,204000,779400,1109400,1,2012-09-03 00:00:00
0,1302300,204000,779400,1109700,1,2012-09-04 00:00:00
0,1302300,204000,779400,1110000,1,2012-09-05 00:00:00
0,1302300,209100,774300,1110300,1,2012-09-06 00:00:00
0,1302600,207000,776400,1110300,1,2012-09-07 00:00:00
0,1302600,207000,776400,1110600,1,2012-09-08 00:00:00
0,1302900,207000,776400,1110600,1,2012-09-09 00:00:00
0,1303200,207000,776400,1110600,1,2012-09-10 00:00:00
0,1303200,210000,773400,1110900,1,2012-09-11 00:00:00
0,1303800,210000,773400,1110600,1,2012-09-12 00:00:00
0,1306500,212100,771300,1108200,1,2012-09-13 00:00:00
0,1306800,212100,771300,1108200,1,2012-09-14 00:00:00
0,1306800,212100,771300,1108500,1,2012-09-15 00:00:00
0,1307400,210000,773400,1108200,1,2012-09-16 00:00:00
0,1307700,210000,773400,1108200,1,2012-09-17 00:00:00
0,1305300,210000,776100,1108200,1,2012-09-18 00:00:00
0,1305600,207000,779100,1108200,1,2012-09-19 00:00:00
0,1305900,207000,779100,1108200,1,2012-09-20 00:00:00
0,1306200,207000,779100,1108200,1,2012-09-21 00:00:00
0,1306200,207000,779100,1108500,1,2012-09-22 00:00:00
0,1305900,207000,779100,1109100,1,2012-09-23 00:00:00
0,1306200,207000,779100,1109100,1,2012-09-24 00:00:00
0,1306500,207000,779100,1109100,1,2012-09-25 00:00:00
0,1306800,207000,779100,1109100,1,2012-09-26 00:00:00
0,1307100,207000,779100,1109100,1,2012-09-27 00:00:00
0,1306800,207000,779100,1109700,1,2012-09-28 00:00:00
0,1307100,207000,779100,1109700,1,2012-09-29 00:00:00
0,1307400,207000,779100,1109700,1,2012-09-30 00:00:00
0,1307700,207000,779100,1109700,1,2012-10-01 00:00:00
0,1308000,207000,779100,1109700,1,2012-10-02 00:00:00
0,1308300,207000,779100,1109700,1,2012-10-03 00:00:00
0,1308900,207000,779100,1109400,1,2012-10-04 00:00:00
0,1309200,207000,779100,1109400,1,2012-10-05 00:00:00
0,1309500,207000,779100,1109400,1,2012-10-06 00:00:00
0,1309800,207000,779100,1109400,1,2012-10-07 00:00:00
0,1309500,207000,779100,1110000,1,2012-10-08 00:00:00
0,1309800,207000,779100,1110000,1,2012-10-09 00:00:00
0,1309800,207000,779100,1110300,1,2012-10-10 00:00:00
0,1310400,207000,779100,1110000,1,2012-10-11 00:00:00
0,1310100,207000,779100,1110600,1,2012-10-12 00:00:00
0,1310400,207000,779100,1110600,1,2012-10-13 00:00:00
0,1310400,207000,779100,1110900,1,2012-10-14 00:00:00
0,1310400,207000,779100,1111200,1,2012-10-15 00:00:00
0,1310700,207000,779100,1111200,1,2012-10-16 00:00:00
0,1310700,207000,779100,1111500,1,2012-10-17 00:00:00
0,1311300,207000,779100,1111200,1,2012-10-18 00:00:00
0,1311600,207000,779100,1111200,1,2012-10-19 00:00:00
0,1311900,207000,779100,1111200,1,2012-10-20 00:00:00
0,1312200,207000,779100,1111200,1,2012-10-21 00:00:00
0,1312500,207000,779100,1111200,1,2012-10-22 00:00:00
0,1312800,207000,779100,1111200,1,2012-10-23 00:00:00
0,1313100,207000,779100,1111200,1,2012-10-24 00:00:00
0,1313100,207000,779100,1111500,1,2012-10-25 00:00:00
0,1313700,207000,779100,1111200,1,2012-10-26 00:00:00
0,1313700,207000,779100,1111500,1,2012-10-27 00:00:00
0,1313400,207000,779100,1112100,1,2012-10-28 00:00:00
0,1313700,207000,779100,1112100,1,2012-10-29 00:00:00
0,1314000,207000,779100,1112100,1,2012-10-30 00:00:00
0,1314300,207000,779100,1112100,1,2012-10-31 00:00:00
0,1314300,207000,779100,1112400,1,2012-11-01 00:00:00
0,1314900,207000,779100,1112100,1,2012-11-02 00:00:00
0,1315200,207000,779100,1112100,1,2012-11-03 00:00:00
0,1315200,207000,779100,1112400,1,2012-11-04 00:00:00
0,1317300,207000,779100,1110600,1,2012-11-05 00:00:00
0,1317300,207000,779100,1110900,1,2012-11-06 00:00:00
0,1317900,207000,779100,1110600,1,2012-11-07 00:00:00
0,1318200,207000,779100,1110600,1,2012-11-08 00:00:00
0,1317900,207000,779100,1111200,1,2012-11-09 00:00:00
0,1318500,207000,779100,1110900,1,2012-11-10 00:00:00
0,1318800,207000,779100,1110900,1,2012-11-11 00:00:00
0,1318800,207000,779100,1111200,1,2012-11-12 00:00:00
0,1319100,207000,779100,1111200,1,2012-11-13 00:00:00
0,1319400,207000,779100,1111200,1,2012-11-14 00:00:00
0,1319400,207000,779100,1111500,1,2012-11-15 00:00:00
0,1319700,207000,779100,1111500,1,2012-11-16 00:00:00
0,1320000,207000,779100,1111500,1,2012-11-17 00:00:00
0,1320300,207000,779100,1111500,1,2012-11-18 00:00:00
0,1320300,207000,779100,1111800,1,2012-11-19 00:00:00
0,1320600,207000,779100,1111800,1,2012-11-20 00:00:00
0,1321200,207000,779100,1111500,1,2012-11-21 00:00:00
0,1320900,209100,777000,1112100,1,2012-11-22 00:00:00
0,1321200,209100,777000,1112100,1,2012-11-23 00:00:00
0,1321500,209100,777000,1112100,1,2012-11-24 00:00:00
0,1321800,207000,779100,1112100,1,2012-11-25 00:00:00
0,1321800,207000,779100,1112400,1,2012-11-26 00:00:00
0,1321800,207000,779100,1112700,1,2012-11-27 00:00:00
0,1322100,207000,779100,1112700,1,2012-11-28 00:00:00
0,1322400,209100,777000,1112700,1,2012-11-29 00:00:00
0,1322700,209100,777000,1112700,1,2012-11-30 00:00:00
0,1323000,209100,777000,1112700,1,2012-12-01 00:00:00
0,1323600,207000,779100,1112400,1,2012-12-02 00:00:00
0,1323900,207000,779100,1112400,1,2012-12-03 00:00:00
0,1324200,207000,779100,1112400,1,2012-12-04 00:00:00
0,1323900,207000,779100,1113000,1,2012-12-05 00:00:00
0,1324500,207000,779100,1112700,1,2012-12-06 00:00:00
0,1324800,207000,779100,1112700,1,2012-12-07 00:00:00
0,1324800,207000,779100,1113000,1,2012-12-08 00:00:00
0,1325100,207000,779100,1113000,1,2012-12-09 00:00:00
0,1325100,207000,779100,1113300,1,2012-12-10 00:00:00
0,1325400,207000,779100,1113300,1,2012-12-11 00:00:00
0,1325700,207000,779100,1113300,1,2012-12-12 00:00:00
0,1325700,207000,779100,1113600,1,2012-12-13 00:00:00
0,1326000,207000,779100,1113600,1,2012-12-14 00:00:00
0,1326000,207000,779100,1113900,1,2012-12-15 00:00:00
0,1326300,207000,779100,1113900,1,2012-12-16 00:00:00
0,1326600,207000,779100,1113900,1,2012-12-17 00:00:00
0,1326900,207000,779100,1113900,1,2012-12-18 00:00:00
0,1327200,207000,779100,1113900,1,2012-12-19 00:00:00
0,1326900,207000,779100,1114500,1,2012-12-20 00:00:00
0,1327500,207000,779100,1114200,1,2012-12-21 00:00:00
0,1327800,207000,779100,1114200,1,2012-12-22 00:00:00
0,1327800,207000,779100,1114500,1,2012-12-23 00:00:00
0,1327800,207000,779100,1114800,1,2012-12-24 00:00:00
0,1328100,207000,779100,1114800,1,2012-12-25 00:00:00
0,1327800,207000,779100,1115400,1,2012-12-26 00:00:00
0,1328100,207000,779100,1115400,1,2012-12-27 00:00:00
0,1328400,207000,779100,1115400,1,2012-12-28 00:00:00
0,1328100,207000,779100,1116000,1,2012-12-29 00:00:00
0,1328400,207000,779100,1116000,1,2012-12-30 00:00:00
0,1328700,207000,779100,1116000,1,2012-12-31 00:00:00
0,1329300,207000,779100,1115700,1,2013-01-01 00:00:00
